regio,jaar,type,met_schade,waarde
NAF,2090,Q3,True,33277.5900394755
NAF,2090,Q4,True,57293.879478264884
NAF,2090,Q5,True,125542.78038314013
NAF,2100,Q1,True,10126.062135849028
NAF,2100,Q2,True,22188.30364505497
NAF,2100,Q3,True,38201.50417620092
NAF,2100,Q4,True,65771.36065332046
NAF,2100,Q5,True,144118.7010059696
OCE,2020,gemiddeld,False,57090.5959
OCE,2020,gemiddeld,True,56366.97830602709
OCE,2030,gemiddeld,False,69593.11783627557
OCE,2030,gemiddeld,True,68051.46673237515
OCE,2040,gemiddeld,False,84833.62231245755
OCE,2040,gemiddeld,True,81931.74192326145
OCE,2050,gemiddeld,False,103411.71222682849
OCE,2050,gemiddeld,True,98361.28843980184
OCE,2060,gemiddeld,False,126058.30016660754
OCE,2060,gemiddeld,True,117732.62215922875
OCE,2070,gemiddeld,False,153664.3644971188
OCE,2070,gemiddeld,True,140475.1369622208
OCE,2080,gemiddeld,False,187316.00287402832
OCE,2080,gemiddeld,True,167049.6335999772
OCE,2090,gemiddeld,False,228337.16227916244
OCE,2090,gemiddeld,True,197938.0707304609
OCE,2100,gemiddeld,False,278341.7266957364
OCE,2100,gemiddeld,True,233626.57364882907
OCE,2020,Q1,False,11626.213150223579
OCE,2020,Q2,False,23245.35832895314
OCE,2020,Q3,False,37561.00974210268
OCE,2020,Q4,False,60692.95352995615
OCE,2020,Q5,False,121349.00974348656
OCE,2030,Q1,False,14172.288955792212
OCE,2030,Q2,False,28335.962093772538
OCE,2030,Q3,False,45786.66128499188
OCE,2030,Q4,False,73984.37168601766
OCE,2030,Q5,False,147923.76574919958
OCE,2040,Q1,False,17275.941155664033
OCE,2040,Q2,False,34541.379677491685
OCE,2040,Q3,False,55813.6846165951
OCE,2040,Q4,False,90186.53625207364
OCE,2040,Q5,False,180318.2450328859
OCE,2050,Q1,False,21059.275868912235
OCE,2050,Q2,False,42105.74908578267
OCE,2050,Q3,False,68036.57010697665
OCE,2050,Q4,False,109936.88444993267
OCE,2050,Q5,False,219806.93451833524
OCE,2060,Q1,False,25671.139773334256
OCE,2060,Q2,False,51326.67318526843
OCE,2060,Q3,False,82936.19931598664
OCE,2060,Q4,False,134012.44869607632
OCE,2060,Q5,False,267943.4266540037
OCE,2070,Q1,False,31292.976138599945
OCE,2070,Q2,False,62566.92820973676
OCE,2070,Q3,False,101098.76418176074
OCE,2070,Q4,False,163360.42717035074
OCE,2070,Q5,False,326621.54196550505
OCE,2080,Q1,False,38145.96329798242
OCE,2080,Q2,False,76268.73636388169
OCE,2080,Q3,False,123238.82940593218
OCE,2080,Q4,False,199135.4491686175
OCE,2080,Q5,False,398149.8371060341
OCE,2090,Q1,False,46499.71640556538
OCE,2090,Q2,False,92971.16404762301
OCE,2090,Q3,False,150227.44537251713
OCE,2090,Q4,False,242745.00135969438
OCE,2090,Q5,False,485342.42975407717
OCE,2100,Q1,False,56682.89482972287
OCE,2100,Q2,False,113331.33019446964
OCE,2100,Q3,False,183126.41763916562
OCE,2100,Q4,False,295904.80213908723
OCE,2100,Q5,False,591629.7136569176
OCE,2020,Q1,True,11478.85206116581
OCE,2020,Q2,True,22950.725736669494
OCE,2020,Q3,True,37084.9276997225
OCE,2020,Q4,True,59923.67641325931
OCE,2020,Q5,True,119810.92317988885
OCE,2030,Q1,True,13858.339450542368
OCE,2030,Q2,True,27708.253943884552
OCE,2030,Q3,True,44772.379138875294
OCE,2030,Q4,True,72345.4439898989
OCE,2030,Q5,True,144646.90671700527
OCE,2040,Q1,True,16684.98778743605
OCE,2040,Q2,True,33359.832201743135
OCE,2040,Q3,True,53904.4812556785
OCE,2040,Q4,True,87101.55020779643
OCE,2040,Q5,True,174150.14841256334
OCE,2050,Q1,True,20030.782427544404
OCE,2050,Q2,True,40049.38745928749
OCE,2050,Q3,True,64713.798395177866
OCE,2050,Q4,True,104567.78413874474
OCE,2050,Q5,True,209071.99795515544
OCE,2060,Q1,True,23975.657258079682
OCE,2060,Q2,True,47936.7388964059
OCE,2060,Q3,True,77458.57436191315
OCE,2060,Q4,True,125161.4290063831
OCE,2060,Q5,True,250246.7681113567
OCE,2070,Q1,True,28607.056186457317
OCE,2070,Q2,True,57196.721167795564
OCE,2070,Q3,True,92421.31571377035
OCE,2070,Q4,True,149338.9730017215
OCE,2070,Q5,True,298587.157748447
OCE,2080,Q1,True,34018.81897155124
OCE,2080,Q2,True,68016.95674281447
OCE,2080,Q3,True,109905.19219757219
OCE,2080,Q4,True,177590.29292737893
OCE,2080,Q5,True,355072.62265884836
OCE,2090,Q1,True,40309.09407369435
OCE,2090,Q2,True,80593.68287433193
OCE,2090,Q3,True,130227.29375714662
OCE,2090,Q4,True,210427.75853479988
OCE,2090,Q5,True,420727.5908584032
OCE,2100,Q1,True,47576.87846795962
OCE,2100,Q2,True,95124.83332885642
OCE,2100,Q3,True,153707.45164770188
OCE,2100,Q4,True,248368.16912312628
OCE,2100,Q5,True,496585.34676547564
RCAM,2020,gemiddeld,False,11960.6946
RCAM,2020,gemiddeld,True,11801.00497425648
RCAM,2030,gemiddeld,False,14580.019976661426
RCAM,2030,gemiddeld,True,14264.320284890055
RCAM,2040,gemiddeld,False,17772.962994962374
RCAM,2040,gemiddeld,True,17208.638206647724
RCAM,2050,gemiddeld,False,21665.142717632443
RCAM,2050,gemiddeld,True,20719.50016481645
RCAM,2060,gemiddeld,False,26409.688081184
RCAM,2060,gemiddeld,True,24895.313650865777
RCAM,2070,gemiddeld,False,32193.262404765344
RCAM,2070,gemiddeld,True,29848.549487882705
RCAM,2080,gemiddeld,False,39243.40723283596
RCAM,2080,gemiddeld,True,35706.77297766564
RCAM,2090,gemiddeld,False,47837.49443840894
RCAM,2090,gemiddeld,True,42613.362663013024
RCAM,2100,gemiddeld,False,58313.63878695073
RCAM,2100,gemiddeld,True,50727.71081897837
RCAM,2020,Q1,False,967.8488440737885
RCAM,2020,Q2,False,2592.392421547974
RCAM,2020,Q3,False,5129.3020621899095
RCAM,2020,Q4,False,10148.82601356917
RCAM,2020,Q5,False,27183.72792020385
RCAM,2030,Q1,False,1179.8023403243242
RCAM,2030,Q2,False,3160.111896303677
RCAM,2030,Q3,False,6252.590592277102
RCAM,2030,Q4,False,12371.362280038456
RCAM,2030,Q5,False,33136.812649384185
RCAM,2040,Q1,False,1438.172469552107
RCAM,2040,Q2,False,3852.1587681532346
RCAM,2040,Q3,False,7621.873042497503
RCAM,2040,Q4,False,15080.621587100499
RCAM,2040,Q5,False,40393.58971601102
RCAM,2050,Q1,False,1753.1242153740984
RCAM,2050,Q2,False,4695.760043312671
RCAM,2050,Q3,False,9291.02070871292
RCAM,2050,Q4,False,18383.19356472799
RCAM,2050,Q5,False,49239.56046737504
RCAM,2060,Q1,False,2137.048636098713
RCAM,2060,Q2,False,5724.105290432485
RCAM,2060,Q3,False,11325.702399976784
RCAM,2060,Q4,False,22409.01037708695
RCAM,2060,Q5,False,60022.749452724616
RCAM,2070,Q1,False,2605.050362661738
RCAM,2070,Q2,False,6977.652408499669
RCAM,2070,Q3,False,13805.968028092931
RCAM,2070,Q4,False,27316.458607273606
RCAM,2070,Q5,False,73167.39665561468
RCAM,2080,Q1,False,3175.541855889978
RCAM,2080,Q2,False,8505.719350624076
RCAM,2080,Q3,False,16829.397988871307
RCAM,2080,Q4,False,33298.610616284284
RCAM,2080,Q5,False,89190.64824873737
RCAM,2090,Q1,False,3870.967802789679
RCAM,2090,Q2,False,10368.42442645218
RCAM,2090,Q3,False,20514.942240305118
RCAM,2090,Q4,False,40590.82053482874
RCAM,2090,Q5,False,108722.90253092605
RCAM,2100,Q1,False,4718.688151579984
RCAM,2100,Q2,False,12639.05151998255
RCAM,2100,Q3,False,25007.60011744668
RCAM,2100,Q4,False,49479.98373496484
RCAM,2100,Q5,False,132532.6115108327
RCAM,2020,Q1,True,954.9269005867906
RCAM,2020,Q2,True,2557.780871849403
RCAM,2020,Q3,True,5060.8197244972
RCAM,2020,Q4,True,10013.327007696806
RCAM,2020,Q5,True,26820.792531995627
RCAM,2030,Q1,True,1154.2562000729567
RCAM,2030,Q2,True,3091.686314361878
RCAM,2030,Q3,True,6117.203883211258
RCAM,2030,Q4,True,12103.486429055265
RCAM,2030,Q5,True,32419.3046105446
RCAM,2040,Q1,True,1392.5078060590254
RCAM,2040,Q2,True,3729.8455285426717
RCAM,2040,Q3,True,7379.86433002296
RCAM,2040,Q4,True,14601.78366979847
RCAM,2040,Q5,True,39111.01775700689
RCAM,2050,Q1,True,1676.603655134232
RCAM,2050,Q2,True,4490.798988006279
RCAM,2050,Q3,True,8885.485206096408
RCAM,2050,Q4,True,17580.801892629206
RCAM,2050,Q5,True,47090.34666958131
RCAM,2060,Q1,True,2014.5067946007791
RCAM,2060,Q2,True,5395.87579140799
RCAM,2060,Q3,True,10676.268220095715
RCAM,2060,Q4,True,21124.04130742292
RCAM,2060,Q5,True,56580.94746213753
RCAM,2070,Q1,True,2415.3182641354747
RCAM,2070,Q2,True,6469.453160904784
RCAM,2070,Q3,True,12800.446091280879
RCAM,2070,Q4,True,25326.935068631443
RCAM,2070,Q5,True,67838.43875516589
RCAM,2080,Q1,True,2889.360535301928
RCAM,2080,Q2,True,7739.179935689889
RCAM,2080,Q3,True,15312.724753333918
RCAM,2080,Q4,True,30297.72421882102
RCAM,2080,Q5,True,81152.74522044479
RCAM,2090,Q1,True,3448.2356731601767
RCAM,2090,Q2,True,9236.132358422592
RCAM,2090,Q3,True,18274.5915930534
RCAM,2090,Q4,True,36158.06756908949
RCAM,2090,Q5,True,96849.73115159378
RCAM,2100,Q1,True,4104.841559841987
RCAM,2100,Q2,True,10994.85753023045
RCAM,2100,Q3,True,21754.40143032823
RCAM,2100,Q4,True,43043.211818857235
RCAM,2100,Q5,True,115291.65613156691
RSAF,2020,gemiddeld,False,7088.195
RSAF,2020,gemiddeld,True,6809.716830118
RSAF,2030,gemiddeld,False,8640.470152834738
RSAF,2030,gemiddeld,True,8101.558089079205
RSAF,2040,gemiddeld,False,10532.684902436795
RSAF,2040,gemiddeld,True,9584.654260030058
RSAF,2050,gemiddeld,False,12839.284123633479
RSAF,2050,gemiddeld,True,11270.312208860807
RSAF,2060,gemiddeld,False,15651.015703436487
RSAF,2060,gemiddeld,True,13163.318059406665
RSAF,2070,gemiddeld,False,19078.500809739402
RSAF,2070,gemiddeld,True,15258.03507677051
RSAF,2080,gemiddeld,False,23256.58602893779
RSAF,2080,gemiddeld,True,17532.99485355352
RSAF,2090,gemiddeld,False,28349.648597403197
RSAF,2090,gemiddeld,True,19943.484858758162
RSAF,2100,gemiddeld,False,34558.06344904669
RSAF,2100,gemiddeld,True,22411.484722172725
RSAF,2020,Q1,False,443.00198112300086
RSAF,2020,Q2,False,1278.1194180709836
RSAF,2020,Q3,False,2662.4461939136654
RSAF,2020,Q4,False,5546.132572012671
RSAF,2020,Q5,False,16001.32739252285
RSAF,2030,Q1,False,540.0169430355609
RSAF,2030,Q2,False,1558.0204387154752
RSAF,2030,Q3,False,3245.5070539170374
RSAF,2030,Q4,False,6760.704657834616
RSAF,2030,Q5,False,19505.528803994614
RSAF,2040,Q1,False,658.2776402629754
RSAF,2040,Q2,False,1899.2182210319481
RSAF,2040,Q3,False,3956.2549887784935
RSAF,2040,Q4,False,8241.261253132963
RSAF,2040,Q5,False,23777.130771116448
RSAF,2050,Q1,False,802.4367702878834
RSAF,2050,Q2,False,2315.1364137903147
RSAF,2050,Q3,False,4822.652755397405
RSAF,2050,Q4,False,10046.051481288085
RSAF,2050,Q5,False,28984.189733476593
RSAF,2060,Q1,False,978.1659453795446
RSAF,2060,Q2,False,2822.1383699370667
RSAF,2060,Q3,False,5878.786798401778
RSAF,2060,Q4,False,12246.080698670241
RSAF,2060,Q5,False,35331.5655531773
RSAF,2070,Q1,False,1192.3788292465615
RSAF,2070,Q2,False,3440.1709254063853
RSAF,2070,Q3,False,7166.208303590613
RSAF,2070,Q4,False,14927.904038484525
RSAF,2070,Q5,False,43068.98125900211
RSAF,2080,Q1,False,1453.50313937144
RSAF,2080,Q2,False,4193.549161898583
RSAF,2080,Q3,False,8735.567934597051
RSAF,2080,Q4,False,18197.031725129837
RSAF,2080,Q5,False,52500.84782958235
RSAF,2090,Q1,False,1771.8122163386474
RSAF,2090,Q2,False,5111.913028328065
RSAF,2090,Q3,False,10648.608567758933
RSAF,2090,Q4,False,22182.080133400843
RSAF,2090,Q5,False,63998.240549254755
RSAF,2100,Q1,False,2159.8292049953548
RSAF,2100,Q2,False,6231.393457030412
RSAF,2100,Q3,False,12980.594424806503
RSAF,2100,Q4,False,27039.83190649219
RSAF,2100,Q5,False,78013.49811902374
RSAF,2020,Q1,True,425.5974964894329
RSAF,2020,Q2,True,1227.905173621578
RSAF,2020,Q3,True,2557.845072825663
RSAF,2020,Q4,True,5328.238333976466
RSAF,2020,Q5,True,15372.67364245637
RSAF,2030,Q1,True,506.33571503678456
RSAF,2030,Q2,True,1460.8456328137393
RSAF,2030,Q3,True,3043.0825476781324
RSAF,2030,Q4,True,6339.034860341019
RSAF,2030,Q5,True,18288.955562438416
RSAF,2040,Q1,True,599.0270901932474
RSAF,2040,Q2,True,1728.272532745105
RSAF,2040,Q3,True,3600.158609433774
RSAF,2040,Q4,True,7499.4781016934085
RSAF,2040,Q5,True,21636.988084960954
RSAF,2050,Q1,True,704.3782847960703
RSAF,2050,Q2,True,2032.2246893415709
RSAF,2050,Q3,True,4233.320308583521
RSAF,2050,Q4,True,8818.41507440399
RSAF,2050,Q5,True,25442.296024577365
RSAF,2060,Q1,True,822.6884246933568
RSAF,2060,Q2,True,2373.5651203123102
RSAF,2060,Q3,True,4944.365394369413
RSAF,2060,Q4,True,10299.590663778004
RSAF,2060,Q5,True,29715.683871630874
RSAF,2070,Q1,True,953.6052220704389
RSAF,2070,Q2,True,2751.2774286300782
RSAF,2070,Q3,True,5731.176613615857
RSAF,2070,Q4,True,11938.594426957607
RSAF,2070,Q5,True,34444.426914045456
RSAF,2080,Q1,True,1095.7869323775076
RSAF,2080,Q2,True,3161.4905034730805
RSAF,2080,Q3,True,6585.690068593126
RSAF,2080,Q4,True,13718.628486127103
RSAF,2080,Q5,True,39580.0610484232
RSAF,2090,Q1,True,1246.439086809327
RSAF,2090,Q2,True,3596.1419320410137
RSAF,2090,Q3,True,7491.110974736937
RSAF,2090,Q4,True,15604.707682929175
RSAF,2090,Q5,True,45021.64945699317
RSAF,2100,Q1,True,1400.6855245701317
RSAF,2100,Q2,True,4041.1633442943007
RSAF,2100,Q3,True,8418.133558473355
RSAF,2100,Q4,True,17535.785260536213
RSAF,2100,Q5,True,50593.064156955304
RSAM,2020,gemiddeld,False,17555.9042
RSAM,2020,gemiddeld,True,17321.51181184496
RSAM,2030,gemiddeld,False,21400.549257762526
RSAM,2030,gemiddeld,True,20937.165338177478
RSAM,2040,gemiddeld,False,26087.150130035465
RSAM,2040,gemiddeld,True,25258.834363045033
RSAM,2050,gemiddeld,False,31800.09044207874
RSAM,2050,gemiddeld,True,30412.076566640353
RSAM,2060,gemiddeld,False,38764.132804222594
RSAM,2060,gemiddeld,True,36541.33443751266
RSAM,2070,gemiddeld,False,47253.26158428308
RSAM,2070,gemiddeld,True,43811.69261843939
RSAM,2080,gemiddeld,False,57601.4621977937
RSAM,2080,gemiddeld,True,52410.391423843124
RSAM,2090,gemiddeld,False,70215.86100264947
RSAM,2090,gemiddeld,True,62547.88183887862
RSAM,2100,gemiddeld,False,85592.74275735719
RSAM,2100,gemiddeld,True,74458.11980044101
RSAM,2020,Q1,False,737.356390278837
RSAM,2020,Q2,False,2373.0925903676175
RSAM,2020,Q3,False,5332.154022769248
RSAM,2020,Q4,False,11980.934346152024
RSAM,2020,Q5,False,38559.191860780564
RSAM,2030,Q1,False,898.8333252973789
RSAM,2030,Q2,False,2892.78662578903
RSAM,2030,Q3,False,6499.866000308311
RSAM,2030,Q4,False,14604.692114282854
RSAM,2030,Q5,False,47003.43971779878
RSAM,2040,Q1,False,1095.6728080428375
RSAM,2040,Q2,False,3526.29075507229
RSAM,2040,Q3,False,7923.300385089473
RSAM,2040,Q4,False,17803.038193052234
RSAM,2040,Q5,False,57296.93073655666
RSAM,2050,Q1,False,1335.6190391442058
RSAM,2050,Q2,False,4298.528753712221
RSAM,2050,Q3,False,9658.45895736638
RSAM,2050,Q4,False,21701.80421628422
RSAM,2050,Q5,False,69844.63885068867
RSAM,2060,Q1,False,1628.1121559555459
RSAM,2060,Q2,False,5239.882564962215
RSAM,2060,Q3,False,11773.607574777996
RSAM,2060,Q4,False,26454.378243469157
RSAM,2060,Q5,False,85140.22502553852
RSAM,2070,Q1,False,1984.659633235445
RSAM,2070,Q2,False,6387.387608116758
RSAM,2070,Q3,False,14351.96193686239
RSAM,2070,Q4,False,32247.73946321962
RSAM,2070,Q5,False,103785.45922322947
RSAM,2080,Q1,False,2419.289018502849
RSAM,2080,Q2,False,7786.189852637987
RSAM,2080,Q3,False,17494.9615170124
RSAM,2080,Q4,False,39309.81446310945
RSAM,2080,Q5,False,126513.89566971014
RSAM,2090,Q1,False,2949.0998139095664
RSAM,2090,Q2,False,9491.32198338551
RSAM,2090,Q3,False,21326.260467261134
RSAM,2090,Q4,False,47918.44448155963
RSAM,2090,Q5,False,154219.73287317556
RSAM,2100,Q1,False,3594.936217163339
RSAM,2100,Q2,False,11569.868536120508
RSAM,2100,Q3,False,25996.59250894611
RSAM,2100,Q4,False,58412.31643784975
RSAM,2100,Q5,False,187992.99382548305
RSAM,2020,Q1,True,727.5117976409463
RSAM,2020,Q2,True,2341.408956575101
RSAM,2020,Q3,True,5260.963367980451
RSAM,2020,Q4,True,11820.974495509678
RSAM,2020,Q5,True,38044.38037840891
RSAM,2030,Q1,True,879.3709785924743
RSAM,2030,Q2,True,2830.149410779462
RSAM,2030,Q3,True,6359.125061946276
RSAM,2030,Q4,True,14288.45819922133
RSAM,2030,Q5,True,45985.67901137612
RSAM,2040,Q1,True,1060.8831488489172
RSAM,2040,Q2,True,3414.324433842896
RSAM,2040,Q3,True,7671.720791195287
RSAM,2040,Q4,True,17237.7584609952
RSAM,2040,Q5,True,55477.64611203167
RSAM,2050,Q1,True,1277.3217911534023
RSAM,2050,Q2,True,4110.906093802156
RSAM,2050,Q3,True,9236.88546930996
RSAM,2050,Q4,True,20754.56145830794
RSAM,2050,Q5,True,66796.05230574419
RSAM,2060,Q1,True,1534.7535592508013
RSAM,2060,Q2,True,4939.4191838781135
RSAM,2060,Q3,True,11098.489784327916
RSAM,2060,Q4,True,24937.44120662399
RSAM,2060,Q5,True,80258.14616970846
RSAM,2070,Q1,True,1840.112087256573
RSAM,2070,Q2,True,5922.178769025303
RSAM,2070,Q3,True,13306.673947317468
RSAM,2070,Q4,True,29899.058850828973
RSAM,2070,Q5,True,96226.51400774607
RSAM,2080,Q1,True,2201.2615581136447
RSAM,2080,Q2,True,7084.494773341758
RSAM,2080,Q3,True,15918.307384336033
RSAM,2080,Q4,True,35767.195557218496
RSAM,2080,Q5,True,115112.40408856727
RSAM,2090,Q1,True,2627.0410140596896
RSAM,2090,Q2,True,8454.814587962499
RSAM,2090,Q3,True,18997.30916524779
RSAM,2090,Q4,True,42685.47249206789
RSAM,2090,Q5,True,137378.04380994246
RSAM,2100,Q1,True,3127.2767165705077
RSAM,2100,Q2,True,10064.76285004625
RSAM,2100,Q3,True,22614.737384005322
RSAM,2100,Q4,True,50813.55165215619
RSAM,2100,Q5,True,163537.2860475161
RSAS,2020,gemiddeld,False,6332.4866
RSAS,2020,gemiddeld,True,6099.96339128594
RSAS,2030,gemiddeld,False,7719.265830091573
RSAS,2030,gemiddeld,True,7294.087148439668
RSAS,2040,gemiddeld,False,9409.741973337826
RSAS,2040,gemiddeld,True,8695.11241473153
RSAS,2050,gemiddeld,False,11470.422959089268
RSAS,2050,gemiddeld,True,10331.230482977466
RSAS,2060,gemiddeld,False,13982.381582109569
RSAS,2060,gemiddeld,True,12231.927231845271
RSAS,2070,gemiddeld,False,17044.445126829032
RSAS,2070,gemiddeld,True,14426.95062141107
RSAS,2080,gemiddeld,False,20777.083501511424
RSAS,2080,gemiddeld,True,16944.70967463127
RSAS,2090,gemiddeld,False,25327.148852107563
RSAS,2090,gemiddeld,True,19809.893589350053
RSAS,2100,gemiddeld,False,30873.653125095738
RSAS,2100,gemiddeld,True,23040.031719820196
RSAS,2020,Q1,False,1215.9481415852993
RSAS,2020,Q2,False,2480.6242076462026
RSAS,2020,Q3,False,4064.627970291451
RSAS,2020,Q4,False,6660.098085776611
RSAS,2020,Q5,False,13587.093044392495
RSAS,2030,Q1,False,1482.233999595475
RSAS,2030,Q2,False,3023.867067224637
RSAS,2030,Q3,False,4954.758815139895
RSAS,2030,Q4,False,8118.622403179454
RSAS,2030,Q5,False,16562.59060506403
RSAS,2040,Q1,False,1806.8349746333956
RSAS,2040,Q2,False,3686.077081752745
RSAS,2040,Q3,False,6039.823348075368
RSAS,2040,Q4,False,9896.555407520182
RSAS,2040,Q5,False,20189.705528230646
RSAS,2050,Q1,False,2202.5217519294783
RSAS,2050,Q2,False,4493.307394327156
RSAS,2050,Q3,False,7362.510959057927
RSAS,2050,Q4,False,12063.845818936044
RSAS,2050,Q5,False,24611.138380250464
RSAS,2060,Q1,False,2684.8617255191107
RSAS,2060,Q2,False,5477.316641005985
RSAS,2060,Q3,False,8974.859776241861
RSAS,2060,Q4,False,14705.76073696012
RSAS,2060,Q5,False,30000.840355244123
RSAS,2070,Q1,False,3272.831461865292
RSAS,2070,Q2,False,6676.818421930723
RSAS,2070,Q3,False,10940.303987474226
RSAS,2070,Q4,False,17926.240280132377
RSAS,2070,Q5,False,36570.85698819612
RSAS,2080,Q1,False,3989.5632895970757
RSAS,2080,Q2,False,8139.0043996517525
RSAS,2080,Q3,False,13336.169513777475
RSAS,2080,Q4,False,21851.986872966623
RSAS,2080,Q5,False,44579.67060303735
RSAS,2090,Q1,False,4863.255388234764
RSAS,2090,Q2,False,9921.400947488268
RSAS,2090,Q3,False,16256.71622139894
RSAS,2090,Q4,False,26637.450063945
RSAS,2090,Q5,False,54342.369710306855
RSAS,2100,Q1,False,5928.281181267613
RSAS,2100,Q2,False,12094.132393518894
RSAS,2100,Q3,False,19816.84636132356
RSAS,2100,Q4,False,32470.902990837945
RSAS,2100,Q5,False,66243.04544615616
RSAS,2020,Q1,True,1171.2996201796145
RSAS,2020,Q2,True,2389.537919303221
RSAS,2020,Q3,True,3915.378489387522
RSAS,2020,Q4,True,6415.545278155171
RSAS,2020,Q5,True,13088.187216186143
RSAS,2030,Q1,True,1400.5922590829375
RSAS,2030,Q2,True,2857.3118738380754
RSAS,2030,Q3,True,4681.849724133848
RSAS,2030,Q4,True,7671.447082858544
RSAS,2030,Q5,True,15650.319853777079
RSAS,2040,Q1,True,1669.6136051149429
RSAS,2040,Q2,True,3406.135331449112
RSAS,2040,Q3,True,5581.124660531649
RSAS,2040,Q4,True,9144.954455800334
RSAS,2040,Q5,True,18656.38395672398
RSAS,2050,Q1,True,1983.7768793803439
RSAS,2050,Q2,True,4047.051663851333
RSAS,2050,Q3,True,6631.298420534812
RSAS,2050,Q4,True,10865.717167628147
RSAS,2050,Q5,True,22166.86725168575
RSAS,2060,Q1,True,2348.7438861013734
RSAS,2060,Q2,True,4791.611370718445
RSAS,2060,Q3,True,7851.297080854142
RSAS,2060,Q4,True,12864.746550300082
RSAS,2060,Q5,True,26245.03515117111
RSAS,2070,Q1,True,2770.226753712778
RSAS,2070,Q2,True,5651.467616842447
RSAS,2070,Q3,True,9260.214940178645
RSAS,2070,Q4,True,15173.329575976293
RSAS,2070,Q5,True,30954.715394102583
RSAS,2080,Q1,True,3253.680511312939
RSAS,2080,Q2,True,6637.749065339853
RSAS,2080,Q3,True,10876.286874728548
RSAS,2080,Q4,True,17821.345009723693
RSAS,2080,Q5,True,36356.862872703554
RSAS,2090,Q1,True,3803.845916542916
RSAS,2090,Q2,True,7760.127212687204
RSAS,2090,Q3,True,12715.360119636027
RSAS,2090,Q4,True,20834.75934617353
RSAS,2090,Q5,True,42504.45115794064
RSAS,2100,Q1,True,4424.088911894692
RSAS,2100,Q2,True,9025.468830699516
RSAS,2100,Q3,True,14788.686227110755
RSAS,2100,Q4,True,24232.00882152785
RSAS,2100,Q5,True,49435.09153623024
RUS,2020,gemiddeld,False,37221.62
RUS,2020,gemiddeld,True,36832.922066664
RUS,2030,gemiddeld,False,45372.947083165265
RUS,2030,gemiddeld,True,44662.48025019622
RUS,2040,gemiddeld,False,55309.369313095856
RUS,2040,gemiddeld,True,54115.638602768726
RUS,2050,gemiddeld,False,67421.81256609311
RUS,2050,gemiddeld,True,65519.43585837051
RUS,2060,gemiddeld,False,82186.81330399991
RUS,2060,gemiddeld,True,79264.40432318462
RUS,2070,gemiddeld,False,100185.26681472678
RUS,2070,gemiddeld,True,95816.28328763742
RUS,2080,gemiddeld,False,122125.28121283789
RUS,2080,gemiddeld,True,115729.72754934203
RUS,2090,gemiddeld,False,148870.03633873997
RUS,2090,gemiddeld,True,139664.3033775694
RUS,2100,gemiddeld,False,181471.74360134077
RUS,2100,gemiddeld,True,168403.09228023893
RUS,2020,Q1,False,4450.930010394527
RUS,2020,Q2,False,10594.425607940324
RUS,2020,Q3,False,19316.475460234655
RUS,2020,Q4,False,35219.108426812345
RUS,2020,Q5,False,83831.06976170445
RUS,2030,Q1,False,5425.658846458136
RUS,2030,Q2,False,12914.545699128821
RUS,2030,Q3,False,23546.67579999171
RUS,2030,Q4,False,42931.896649474584
RUS,2030,Q5,False,102189.60626170896
RUS,2040,Q1,False,6613.84785862766
RUS,2040,Q2,False,15742.759144005324
RUS,2040,Q3,False,28703.26640961548
RUS,2040,Q4,False,52333.74245550114
RUS,2040,Q5,False,124568.55981448454
RUS,2050,Q1,False,8062.243634361392
RUS,2050,Q2,False,19190.335551863933
RUS,2050,Q3,False,34989.121588944225
RUS,2050,Q4,False,63794.54003069861
RUS,2050,Q5,False,151848.3793206398
RUS,2060,Q1,False,9827.83000292479
RUS,2060,Q2,False,23392.91195554914
RUS,2060,Q3,False,42651.543977441106
RUS,2060,Q4,False,77765.18832355378
RUS,2060,Q5,False,185102.3270771072
RUS,2070,Q1,False,11980.069934222378
RUS,2070,Q2,False,28515.829141243055
RUS,2070,Q3,False,51991.994112661705
RUS,2070,Q4,False,94795.33063625352
RUS,2070,Q5,False,225638.7038350382
RUS,2080,Q1,False,14603.638400964039
RUS,2080,Q2,False,34760.636604699175
RUS,2080,Q3,False,63377.9507077349
RUS,2080,Q4,False,115554.97908715112
RUS,2080,Q5,False,275052.32090976124
RUS,2090,Q1,False,17801.753722396326
RUS,2090,Q2,False,42373.02205659381
RUS,2090,Q3,False,77257.36826343164
RUS,2090,Q4,False,140860.8747098481
RUS,2090,Q5,False,335287.2443956063
RUS,2100,Q1,False,21700.23845372202
RUS,2100,Q2,False,51652.477445302626
RUS,2100,Q3,False,94176.30081660321
RUS,2100,Q4,False,171708.62026688547
RUS,2100,Q5,False,408713.28001366253
RUS,2020,Q1,True,4404.44983848198
RUS,2020,Q2,True,10483.790140201725
RUS,2020,Q3,True,19114.757370298517
RUS,2020,Q4,True,34851.32232133283
RUS,2020,Q5,True,82955.63866639693
RUS,2030,Q1,True,5340.701820185452
RUS,2030,Q2,True,12712.324839080291
RUS,2030,Q3,True,23177.973009936974
RUS,2030,Q4,True,42259.652711032606
RUS,2030,Q5,True,100589.482606747
RUS,2040,Q1,True,6471.102544401019
RUS,2040,Q2,True,15402.986420344329
RUS,2040,Q3,True,28083.769730745447
RUS,2040,Q4,True,51204.23408591843
RUS,2040,Q5,True,121880.02228027397
RUS,2050,Q1,True,7834.759027848348
RUS,2050,Q2,True,18648.860234340256
