Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,STAN,fraction_of_baseline_emissions,1.40773e-05,0.300844,0.350688,0.392028,0.425464,0.452875,0.476382,0.497549,0.517172,0.535703,0.55323,0.569572,0.58407,0.596228,0.606306,0.614554,0.620921,0.591977,0.589834,0.587988,0.586441,0.584933,0.583507,0.582259,0.581195,0.580292,0.579569
relative_abatement,RUS,fraction_of_baseline_emissions,1.53207e-05,0.290806,0.476023,0.523174,0.560311,0.589585,0.614195,0.636775,0.658463,0.679468,0.698129,0.713141,0.72555,0.736423,0.745496,0.752367,0.757045,0.719087,0.715074,0.711171,0.707472,0.704152,0.701253,0.698784,0.696758,0.6952,0.694217
relative_abatement,ME,fraction_of_baseline_emissions,1.64728e-05,0.288073,0.442729,0.482381,0.515274,0.5434,0.568515,0.591723,0.613625,0.634542,0.654274,0.67258,0.689522,0.705096,0.719045,0.731034,0.740537,0.683018,0.691461,0.698216,0.703619,0.708081,0.711668,0.71439,0.716348,0.717603,0.718023
relative_abatement,INDIA,fraction_of_baseline_emissions,1.98886e-05,0.348761,0.405862,0.456889,0.502606,0.544977,0.584857,0.622583,0.65837,0.692323,0.724111,0.753423,0.780329,0.804834,0.82656,0.845198,0.860939,0.829896,0.831619,0.832882,0.833779,0.834472,0.834957,0.835208,0.835246,0.835085,0.834672
relative_abatement,KOR,fraction_of_baseline_emissions,1.8446e-05,0.293566,0.537073,0.680617,0.725518,0.764679,0.799693,0.831007,0.858882,0.883574,0.905578,0.925262,0.942611,0.957381,0.969025,0.977185,0.982687,0.933197,0.930375,0.927727,0.925288,0.922985,0.920873,0.919041,0.917515,0.916315,0.91555
relative_abatement,CHN,fraction_of_baseline_emissions,2.09314e-05,0.319331,0.564714,0.735984,0.794675,0.845673,0.890149,0.928201,0.9615,0.991672,1.01876,1.0424,1.06281,1.08017,1.09396,1.10371,1.1105,1.04433,1.04674,1.04904,1.05119,1.05325,1.05516,1.05681,1.05819,1.05925,1.05989
relative_abatement,SEAS,fraction_of_baseline_emissions,1.89811e-05,0.372845,0.434161,0.480202,0.520631,0.557913,0.593158,0.626698,0.658479,0.688457,0.716663,0.742991,0.767037,0.788473,0.807296,0.823458,0.836831,0.7905,0.795931,0.800419,0.804085,0.806902,0.808958,0.810348,0.811143,0.811366,0.810913
relative_abatement,INDO,fraction_of_baseline_emissions,1.97793e-05,0.288771,0.454359,0.511288,0.561456,0.60707,0.649476,0.689225,0.726281,0.760583,0.792132,0.820935,0.847222,0.871039,0.891967,0.909685,0.924532,0.890546,0.891154,0.891544,0.891753,0.891839,0.891802,0.891634,0.891346,0.890941,0.890392
relative_abatement,JAP,fraction_of_baseline_emissions,1.97978e-05,0.208202,0.44673,0.711917,0.791034,0.825572,0.856683,0.885066,0.911191,0.935452,0.957696,0.977641,0.995657,1.01207,1.02647,1.0384,1.04808,0.998467,0.998447,0.998428,0.99841,0.998394,0.998379,0.998367,0.998356,0.998347,0.99834
relative_abatement,OCE,fraction_of_baseline_emissions,2.34723e-05,0.212765,0.468891,0.763017,0.916649,0.956993,0.992293,1.02378,1.05332,1.08177,1.10827,1.13231,1.15377,1.17226,1.18816,1.20186,1.21243,1.14939,1.14535,1.14216,1.13965,1.13757,1.13589,1.13463,1.13373,1.13317,1.133
