Year,BRA,CAN,CEU,CHN,EAF,INDIA,INDO,JAP,KOR,ME,MEX,NAF,OCE,RCAM,RSAF,RSAM,RSAS,RUS,SAF,SEAS,STAN,TUR,UKR,USA,WAF,WEU
1993,0.156794519,0.028830582,0.128568404,1.227040369,0.165049747,0.922118324,0.198447351,0.124839901,0.066960979,0.142397601,0.087653764,0.129594464,0.023539151,0.066879638,0.090638681,0.154914722,0.299100972,0.16427147,0.04329711,0.27239183,0.053646426,0.058999121,0.067039538,0.262633187,0.268032478,0.382632038
1994,0.159264962,0.029147326,0.128136934,1.239098138,0.168784717,0.941163717,0.201916385,0.125286818,0.067524703,0.145587285,0.089259151,0.132215831,0.023794573,0.068011805,0.093370178,0.157715382,0.30714033,0.164220316,0.044004087,0.277907814,0.054098055,0.060033776,0.066740492,0.265474761,0.276118667,0.38415988
1995,0.161735036,0.029459088,0.127831507,1.250579696,0.172876103,0.960300991,0.205400342,0.125672604,0.06803762,0.149088761,0.090862395,0.134800016,0.024078231,0.06913827,0.096099262,0.160501329,0.314862282,0.164243813,0.044541512,0.283552726,0.054501305,0.061024457,0.066277083,0.26820574,0.284369452,0.385319348
1996,0.164202497,0.029767159,0.127647891,1.261726809,0.178724292,0.979678413,0.208909863,0.12597526,0.068534357,0.152613483,0.092452649,0.137372147,0.024376175,0.070253582,0.098397798,0.163248401,0.322640241,0.164006874,0.045122972,0.289233185,0.054881004,0.061951087,0.065777635,0.270860655,0.291847504,0.386182585
1997,0.166661609,0.03005903,0.127415637,1.27224558,0.184639621,0.999133716,0.212441022,0.126265874,0.069052275,0.156253589,0.094021166,0.139943786,0.024660267,0.071358839,0.10075012,0.165977476,0.330475717,0.163731444,0.045666787,0.294923045,0.055126516,0.062852916,0.065264631,0.273467966,0.299375348,0.387199131
1998,0.169159594,0.030329929,0.127087203,1.282253042,0.190175651,1.018665024,0.21593557,0.126549132,0.069542361,0.160055135,0.0955752,0.142547488,0.024930404,0.072450477,0.103290684,0.168705012,0.338422862,0.16344599,0.046223832,0.300453836,0.055277179,0.063734336,0.064778867,0.276119277,0.307735129,0.387802222
1999,0.171641487,0.030599404,0.126721008,1.291861016,0.195749331,1.038225772,0.219188536,0.126801516,0.069997888,0.163974724,0.097115654,0.145155192,0.025200854,0.07353252,0.105875425,0.171394311,0.346490835,0.162965097,0.046730283,0.305613301,0.055600779,0.064591859,0.064293736,0.278785441,0.316560688,0.388621677
2000,0.174018229,0.030891756,0.126349761,1.301510985,0.201535592,1.057922676,0.222359825,0.127027758,0.070432469,0.168154351,0.098625515,0.147752224,0.025481744,0.074595375,0.10850763,0.173996742,0.35427186,0.162346356,0.047159672,0.310460741,0.056180472,0.06542591,0.063782771,0.281484082,0.325618864,0.3900575
2001,0.176301154,0.031213533,0.126006954,1.310868151,0.207543275,1.077898527,0.225638447,0.12726009,0.07085872,0.172548765,0.100099057,0.150356129,0.025783847,0.075628105,0.111156829,0.17650689,0.361805374,0.161662843,0.047566761,0.315110003,0.056820346,0.066245077,0.063234554,0.284279583,0.335058668,0.391618827
2002,0.178503419,0.031535531,0.1256769,1.319211006,0.213796079,1.097600334,0.228891545,0.127484547,0.071242998,0.176516223,0.10154857,0.152966235,0.026107195,0.076642206,0.113879823,0.178951236,0.369584788,0.161448933,0.048019362,0.31955766,0.0574738,0.067048743,0.062693521,0.2870843,0.344741201,0.393560653
2003,0.180622646,0.031836434,0.125311017,1.327030997,0.220243453,1.116802952,0.232088738,0.127671194,0.071604458,0.180696091,0.102978472,0.155603323,0.026436065,0.077640739,0.116739377,0.181344329,0.377387788,0.161319045,0.048500305,0.32390702,0.058140276,0.067831688,0.062213572,0.289908046,0.354639407,0.395816375
2004,0.182675086,0.03213262,0.124893544,1.334758662,0.226889322,1.135991467,0.235183632,0.127815728,0.071951919,0.185667437,0.104394075,0.158286491,0.026757258,0.078624437,0.119723307,0.183693209,0.384805401,0.160748403,0.048991365,0.328226458,0.058830965,0.068592567,0.061761101,0.2927862,0.364879444,0.398184103
2005,0.184688047,0.032440126,0.124454131,1.342819182,0.233664662,1.154676277,0.23835572,0.127913277,0.072247975,0.190947699,0.105811451,0.161021086,0.027087643,0.079596394,0.122837777,0.186004391,0.392067533,0.160227441,0.049489992,0.332496007,0.059548178,0.069329509,0.061241906,0.295716618,0.37552478,0.400541713
2006,0.186653053,0.032759122,0.124035377,1.350993045,0.240565816,1.17287884,0.241675853,0.127997206,0.072530921,0.196526506,0.107253625,0.163774073,0.027461357,0.080563884,0.126142384,0.188268401,0.399414972,0.159801079,0.049998227,0.336985919,0.060289642,0.070045304,0.060807894,0.298730164,0.386443639,0.402545441
2007,0.188552256,0.033092121,0.123636156,1.358921843,0.247712617,1.19067598,0.245030438,0.128087633,0.072824411,0.202166693,0.108774308,0.166564778,0.027896622,0.081542328,0.129611251,0.190479514,0.406676196,0.159630311,0.050528523,0.341964592,0.061084884,0.070750548,0.060477174,0.301844176,0.397630562,0.404749896
2008,0.190367242,0.03344904,0.123265962,1.367098058,0.255163385,1.207930907,0.248373172,0.128155949,0.073121011,0.207647152,0.110374235,0.16944712,0.028378345,0.082530719,0.133182846,0.192653861,0.414097617,0.159655463,0.05111455,0.347007755,0.061947016,0.071562297,0.060127885,0.30497028,0.40914949,0.407190235
2009,0.192079912,0.033826322,0.122928715,1.37596612,0.262848616,1.225524711,0.251685106,0.128192428,0.073424926,0.212934794,0.111999662,0.172434906,0.028859066,0.083518609,0.136824935,0.194820584,0.421687757,0.159779739,0.051728471,0.351788274,0.062898756,0.072464795,0.059837142,0.308023398,0.420932684,0.409167566
2010,0.193701879,0.034196847,0.122619953,1.385151458,0.270579075,1.243481513,0.255023391,0.128185219,0.073756472,0.218096293,0.113623858,0.175524553,0.02929297,0.084456892,0.140658866,0.196995379,0.429008229,0.159908152,0.052344,0.356522175,0.063930339,0.073346724,0.059578602,0.311062741,0.433102048,0.410903061
2011,0.195284687,0.034555403,0.12229347,1.393987275,0.27799929,1.261224903,0.258439434,0.128096387,0.074225429,0.22358521,0.115243459,0.178563088,0.029703256,0.085189826,0.144759183,0.199189373,0.43624114,0.160091686,0.052995162,0.361202858,0.064991676,0.074215158,0.059337726,0.314105041,0.445824036,0.412589233
2012,0.196876061,0.034922466,0.121940444,1.40345056,0.285446927,1.278674446,0.261914667,0.127928244,0.074811227,0.229215975,0.116818153,0.181792141,0.030142346,0.086163043,0.14901056,0.201375427,0.4431054,0.160428725,0.053782518,0.36595107,0.066086937,0.075197146,0.059155601,0.317115301,0.458803354,0.413978045
2013,0.198478236,0.035293366,0.12161,1.413139612,0.293221682,1.295829456,0.265313707,0.127723595,0.075400528,0.234650722,0.118343517,0.185438451,0.030605953,0.087122393,0.15342179,0.203540364,0.449302678,0.160839985,0.054678742,0.370675394,0.067233701,0.076402978,0.058999806,0.32011071,0.472011652,0.415169844
2014,0.200085074,0.035634224,0.121297647,1.422267362,0.300953424,1.312277131,0.268582624,0.127486555,0.075990223,0.240021758,0.119784217,0.189112329,0.031072007,0.088061432,0.157960814,0.20572334,0.455388377,0.161271941,0.055594796,0.375180463,0.068438218,0.078036104,0.058787654,0.323115328,0.485590966,0.416567546
2015,0.201675482,0.035962183,0.120962262,1.430628281,0.308656746,1.328024445,0.271747492,0.127275819,0.076559153,0.245299288,0.12107227,0.192644475,0.031550729,0.088985478,0.162680091,0.207940427,0.461227873,0.161773015,0.056723493,0.379535776,0.069694774,0.08001417,0.058559203,0.326126448,0.499362591,0.418392625
2016,0.203218058,0.036353292,0.120598844,1.438721668,0.316522225,1.343944244,0.274817321,0.1271599,0.076996074,0.250296038,0.122251299,0.196178938,0.032067115,0.089906914,0.167625914,0.210172832,0.466708499,0.162357778,0.057259496,0.383811937,0.07098204,0.081652039,0.058353544,0.329179362,0.513613776,0.420289171
2017,0.204703394,0.036808448,0.12022847,1.447183255,0.324651911,1.359657354,0.277776938,0.127064637,0.077303875,0.254332773,0.123400004,0.199733588,0.032599798,0.090757381,0.172701206,0.212337789,0.472460133,0.162862934,0.057635106,0.387998882,0.072284018,0.083083616,0.058125189,0.332204602,0.528172221,0.421912445
2018,0.206107217,0.037294942,0.119883276,1.453965686,0.333381889,1.374659017,0.280622184,0.126913388,0.077571944,0.257894542,0.124573671,0.20316695,0.033108864,0.091606801,0.17778721,0.214328995,0.478760365,0.16317457,0.058612952,0.391898867,0.073610567,0.084415922,0.057842556,0.335056439,0.54245265,0.423444831
2019,0.207455405,0.037782884,0.119576524,1.458583159,0.342569434,1.389030252,0.283399195,0.126699371,0.077805372,0.261999823,0.125762928,0.206422896,0.033586964,0.092480994,0.182892142,0.216088682,0.485646928,0.163344044,0.059587828,0.395574547,0.075001957,0.085357615,0.057505281,0.33779002,0.556525157,0.424949906
2020,0.208660785,0.038171851,0.119195174,1.461233404,0.35183039,1.402617645,0.285956518,0.126304487,0.077994712,0.266040548,0.126798998,0.209509962,0.033957116,0.093315727,0.188134782,0.217548555,0.493168937,0.1632394,0.060562321,0.399009316,0.07643162,0.086091644,0.057099947,0.339436106,0.570775738,0.425934064
2021,0.209550238,0.038454011,0.11859834,1.461514042,0.36104427,1.41420384,0.288120961,0.125679288,0.078080834,0.270317886,0.127648107,0.212414683,0.034240108,0.094082298,0.193492791,0.218777019,0.500603735,0.162729142,0.061502553,0.402021689,0.077866508,0.086686206,0.056573637,0.340161392,0.5852908,0.426703316
2022,0.210306358,0.038821209,0.11888853,1.4601557,0.370218469,1.425423157,0.290402859,0.124997534,0.078111266,0.27654621,0.128613066,0.215336285,0.034542269,0.094854284,0.198933182,0.220182299,0.507519486,0.162550656,0.062378377,0.404863271,0.079341558,0.087058421,0.053261853,0.341533996,0.600009293,0.428366364
2023,0.211140678,0.039299053,0.119388945,1.457490419,0.379161409,1.43806954,0.292963844,0.124370893,0.078166841,0.28347976,0.129739713,0.218498042,0.034870728,0.095717498,0.204472756,0.221879407,0.514404531,0.162509397,0.063212339,0.407708896,0.080809961,0.087270451,0.049915424,0.343477286,0.615418071,0.43001831
